MANDT;OTYPE;OBJID;PLVAR;RSIGN;RELAT;ISTAT;PRIOX;BEGDA;ENDDA;VARYF;SEQNR;VALIDTO;SCLAS;SOBID
10;P;82107050;1;A;32;1;;22.01.2019;31.12.9999;Q 50028147;0;31.12.2024;E;50490613
10;P;82107050;1;A;32;1;;22.01.2019;31.12.9999;Q 50028153;0;31.12.2024;E;50490613
10;P;82107050;1;A;32;1;;22.01.2019;31.12.9999;Q 50368699;0;31.12.2024;E;50490613
10;P;82107050;1;A;32;1;;22.01.2019;31.12.9999;Q 50368700;0;31.12.2024;E;50490613
10;P;82107050;1;A;32;1;;22.01.2019;31.12.9999;Q 50368834;0;31.12.2024;E;50490613
10;P;82107050;1;A;32;1;;22.01.2019;31.12.9999;Q 50368837;0;31.12.2024;E;50490613
10;P;82107050;1;A;32;1;;22.01.2019;31.12.9999;Q 50368838;0;31.12.2024;E;50490613
10;P;82107050;1;A;32;1;;22.01.2019;31.12.9999;Q 50368839;0;31.12.2024;E;50490613
10;P;82107050;1;A;32;1;;22.01.2019;31.12.9999;Q 50368840;0;31.12.2024;E;50490613
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50018682;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50018688;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50018769;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50018770;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50018771;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50019018;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50028129;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50028205;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50028206;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50028215;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50028217;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50028220;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50028221;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368683;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368684;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368685;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368686;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368687;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368688;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368689;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368690;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368691;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368692;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368695;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368696;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368812;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368813;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368814;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368815;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368817;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368818;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368820;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368821;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368828;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368829;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368830;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368831;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368986;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368987;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368994;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368995;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;02.04.2019;31.12.9999;Q 50368996;0;31.12.2024;E;50490838
10;P;82107050;1;A;32;1;;19.04.2019;31.12.9999;Q 50018679;0;31.12.2024;E;50490855
10;P;82107050;1;A;32;1;;19.04.2019;31.12.9999;Q 50018680;0;31.12.2024;E;50490855
10;P;82107050;1;A;32;1;;19.04.2019;31.12.9999;Q 50018766;0;31.12.2024;E;50490855
10;P;82107050;1;A;32;1;;19.04.2019;31.12.9999;Q 50024965;0;31.12.2024;E;50490855
10;P;82107066;1;A;32;1;;27.03.2007;31.12.2015;Q 50028018;0;31.12.2017;;
10;P;82107066;1;A;32;1;;27.03.2007;31.12.2015;Q 50028019;0;31.12.2017;;
10;P;82107066;1;A;32;1;;27.03.2007;31.12.2015;Q 50028020;0;31.12.2017;;
10;P;82107066;1;A;32;1;;27.03.2007;31.12.2015;Q 50028021;0;31.12.2017;;
10;P;82107066;1;A;32;1;;27.03.2007;31.12.9999;Q 50028022;0;31.12.2017;;
10;P;82107066;1;A;32;1;;20.07.2007;13.03.2008;Q 50028024;0;31.12.2017;;
10;P;82107066;1;A;32;1;;16.08.2007;31.12.2015;Q 50028211;0;31.12.2017;;
10;P;82107066;1;A;32;1;;16.08.2007;31.12.2015;Q 50028212;0;31.12.2017;;
10;P;82107066;1;A;32;1;;16.08.2007;31.12.2015;Q 50028213;0;31.12.2017;;
10;P;82107066;1;A;32;1;;16.08.2007;31.12.2015;Q 50028214;0;31.12.2017;;
10;P;82107066;1;A;32;1;;18.01.2008;31.12.9999;Q 50018659;0;31.12.2018;;
10;P;82107066;1;A;32;1;;18.01.2008;31.12.9999;Q 50028049;0;31.12.2018;;
10;P;82107066;1;A;32;1;;14.03.2008;20.02.2009;Q 50028024;0;31.12.2009;;
10;P;82107066;1;A;32;1;;24.07.2008;16.03.2009;Q 50018663;0;31.12.2018;;
10;P;82107066;1;A;32;1;;24.07.2008;31.12.9999;Q 50018668;0;31.12.2018;;
10;P;82107066;1;A;32;1;;24.07.2008;31.12.9999;Q 50028010;0;31.12.2018;;
10;P;82107066;1;A;32;1;;24.07.2008;31.12.9999;Q 50028011;0;31.12.2018;;
10;P;82107066;1;A;32;1;;28.11.2008;17.06.2010;Q 50028215;0;31.12.2018;;
10;P;82107066;1;A;32;1;;28.11.2008;13.06.2011;Q 50028221;0;31.12.2018;;
10;P;82107066;1;A;32;1;;28.11.2008;31.12.9999;Q 50018688;0;31.12.2018;;
10;P;82107066;1;A;32;1;;21.02.2009;31.12.9999;Q 50028024;0;31.12.9999;;
10;P;82107066;1;A;32;1;;17.03.2009;26.10.2010;Q 50018663;0;31.12.2010;;
10;P;82107066;1;A;32;1;;29.05.2009;31.12.9999;Q 50018680;0;31.12.2019;;
10;P;82107066;1;A;32;1;;29.05.2009;31.12.9999;Q 50028235;0;31.12.2019;;
10;P;82107066;1;A;32;1;;03.06.2009;17.11.2010;Q 50028206;0;31.12.2019;;
10;P;82107066;1;A;32;1;;03.06.2009;31.12.9999;Q 50028210;0;31.12.2019;;
10;P;82107066;1;A;32;1;;24.07.2009;31.12.2015;Q 50028027;0;31.12.2019;;
10;P;82107066;1;A;32;1;;09.04.2010;31.12.9999;Q 50018658;0;31.12.2020;;
10;P;82107066;1;A;32;1;;09.04.2010;31.12.9999;Q 50018660;0;31.12.2020;;
10;P;82107066;1;A;32;1;;18.06.2010;23.02.2011;Q 50028215;0;31.12.2011;;
10;P;82107066;1;A;32;1;;27.10.2010;12.08.2019;Q 50018663;0;31.12.9999;;
10;P;82107066;1;A;32;1;;27.10.2010;31.12.9999;Q 50018664;0;31.12.2020;;
10;P;82107066;1;A;32;1;;18.11.2010;03.01.2017;Q 50028206;0;31.12.2011;;
10;P;82107066;1;A;32;1;;12.12.2010;31.12.9999;Q 50028217;0;31.12.2020;;
10;P;82107066;1;A;32;1;;12.12.2010;31.12.9999;Q 50028220;0;31.12.2020;;
10;P;82107066;1;A;32;1;;06.01.2011;27.06.2018;Q 50024955;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;06.01.2011;31.12.9999;Q 50024960;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;14.01.2011;31.12.9999;Q 50028250;0;31.12.2021;;
10;P;82107066;1;A;32;1;;07.02.2011;31.12.9999;Q 50028023;0;31.12.2021;;
10;P;82107066;1;A;32;1;;07.02.2011;31.12.9999;Q 50028205;0;31.12.2021;;
10;P;82107066;1;A;32;1;;07.02.2011;31.12.9999;Q 50028207;0;31.12.2021;;
10;P;82107066;1;A;32;1;;07.02.2011;31.12.9999;Q 50028219;0;31.12.2021;;
10;P;82107066;1;A;32;1;;23.02.2011;31.12.9999;Q 50018682;0;31.12.2021;;
10;P;82107066;1;A;32;1;;24.02.2011;12.08.2019;Q 50028215;0;31.12.9999;;
10;P;82107066;1;A;32;1;;20.05.2011;10.05.2012;Q 50028242;0;31.12.2021;;
10;P;82107066;1;A;32;1;;20.05.2011;09.07.2012;Q 50018925;0;31.12.2021;;
10;P;82107066;1;A;32;1;;20.05.2011;31.12.9999;Q 50018931;0;31.12.2021;;
10;P;82107066;1;A;32;1;;20.05.2011;31.12.9999;Q 50028238;0;31.12.2021;;
10;P;82107066;1;A;32;1;;20.05.2011;31.12.9999;Q 50028240;0;31.12.2021;;
10;P;82107066;1;A;32;1;;20.05.2011;31.12.9999;Q 50028241;0;31.12.2021;;
10;P;82107066;1;A;32;1;;14.06.2011;15.02.2012;Q 50028221;0;31.12.2012;;
10;P;82107066;1;A;32;1;;16.02.2012;12.08.2019;Q 50028221;0;31.12.9999;;
10;P;82107066;1;A;32;1;;16.03.2012;04.04.2012;Q 50018922;0;31.12.2022;;
10;P;82107066;1;A;32;1;;16.03.2012;10.04.2012;Q 50018923;0;31.12.2022;;
10;P;82107066;1;A;32;1;;16.03.2012;31.12.9999;Q 50028254;0;31.12.2022;;
10;P;82107066;1;A;32;1;;05.04.2012;15.11.2012;Q 50018922;0;31.12.2013;;
10;P;82107066;1;A;32;1;;05.04.2012;31.12.9999;Q 50028234;0;31.12.2022;;
10;P;82107066;1;A;32;1;;11.04.2012;15.11.2012;Q 50018923;0;31.12.2013;;
10;P;82107066;1;A;32;1;;12.04.2012;31.12.9999;Q 50028253;0;31.12.2022;;
10;P;82107066;1;A;32;1;;11.05.2012;21.03.2013;Q 50028242;0;31.12.2013;;
10;P;82107066;1;A;32;1;;10.07.2012;21.03.2013;Q 50018925;0;31.12.2013;;
10;P;82107066;1;A;32;1;;16.11.2012;04.04.2019;Q 50018922;0;31.12.9999;;
10;P;82107066;1;A;32;1;;16.11.2012;04.04.2019;Q 50018923;0;31.12.9999;;
10;P;82107066;1;A;32;1;;11.01.2013;09.02.2014;Q 50018769;0;31.12.2023;;
10;P;82107066;1;A;32;1;;11.01.2013;16.03.2014;Q 50018770;0;31.12.2023;;
10;P;82107066;1;A;32;1;;11.01.2013;05.04.2014;Q 50018771;0;31.12.2023;;
10;P;82107066;1;A;32;1;;11.01.2013;31.12.9999;Q 50018774;0;31.12.2023;;
10;P;82107066;1;A;32;1;;11.01.2013;31.12.9999;Q 50028129;0;31.12.2023;;
10;P;82107066;1;A;32;1;;19.03.2013;31.12.9999;Q 50018662;0;31.12.2023;;
10;P;82107066;1;A;32;1;;19.03.2013;31.12.9999;Q 50028236;0;31.12.2023;;
10;P;82107066;1;A;32;1;;19.03.2013;31.12.9999;Q 50028249;0;31.12.2023;;
10;P;82107066;1;A;32;1;;22.03.2013;12.08.2019;Q 50018925;0;31.12.9999;;
10;P;82107066;1;A;32;1;;22.03.2013;12.08.2019;Q 50028242;0;31.12.9999;;
10;P;82107066;1;A;32;1;;18.09.2013;04.04.2014;Q 50028204;0;31.12.2014;;
10;P;82107066;1;A;32;1;;10.02.2014;24.03.2015;Q 50018769;0;31.12.2015;;
10;P;82107066;1;A;32;1;;17.03.2014;24.03.2015;Q 50018770;0;31.12.2015;;
10;P;82107066;1;A;32;1;;05.04.2014;31.12.9999;Q 50028204;0;31.12.9999;;
10;P;82107066;1;A;32;1;;06.04.2014;24.03.2015;Q 50018771;0;31.12.2015;;
10;P;82107066;1;A;32;1;;05.11.2014;31.12.9999;Q 50019018;0;31.12.2024;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368479;0;31.12.2016;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368480;0;31.12.2016;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368481;0;31.12.2016;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368482;0;31.12.2016;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368663;0;31.12.2016;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368664;0;31.12.2016;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368665;0;31.12.2016;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368666;0;31.12.2016;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368795;0;31.12.2016;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368796;0;31.12.2016;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368797;0;31.12.2016;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368798;0;31.12.2016;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368812;0;31.12.2018;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368813;0;31.12.2018;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368814;0;31.12.2018;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368815;0;31.12.2018;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368817;0;31.12.2018;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368818;0;31.12.2018;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368837;0;31.12.2022;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368838;0;31.12.2022;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368839;0;31.12.2022;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368840;0;31.12.2022;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368841;0;31.12.2022;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368844;0;31.12.2020;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368845;0;31.12.2020;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368846;0;31.12.2020;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368847;0;31.12.2020;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368889;0;31.12.2016;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368890;0;31.12.2016;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368891;0;31.12.2016;;
10;P;82107066;1;A;32;1;;01.01.2015;01.01.2015;Q 50368892;0;31.12.2016;;
10;P;82107066;1;A;32;1;;01.01.2015;29.01.2017;Q 50368965;0;31.12.2026;E;50390381
10;P;82107066;1;A;32;1;;01.01.2015;20.03.2017;Q 50368966;0;31.12.2026;E;50390378
10;P;82107066;1;A;32;1;;01.01.2015;25.04.2017;Q 50368967;0;31.12.2026;E;50390378
10;P;82107066;1;A;32;1;;01.01.2015;30.05.2017;Q 50368968;0;31.12.2026;E;50390380
10;P;82107066;1;A;32;1;;01.01.2015;22.08.2017;Q 50368978;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;01.01.2015;20.05.2018;Q 50368987;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;01.01.2015;21.05.2018;Q 50368998;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;01.01.2015;23.07.2018;Q 50368993;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368520;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368521;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368522;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368523;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368524;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368528;0;31.12.2018;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368529;0;31.12.2018;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368530;0;31.12.2018;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368533;0;31.12.2020;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368534;0;31.12.2020;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368537;0;31.12.2017;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368538;0;31.12.2017;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368539;0;31.12.2017;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368540;0;31.12.2019;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368541;0;31.12.2019;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368542;0;31.12.2019;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368543;0;31.12.2019;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368544;0;31.12.2019;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368683;0;31.12.2023;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368684;0;31.12.2023;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368685;0;31.12.2023;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368686;0;31.12.2023;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368687;0;31.12.2023;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368688;0;31.12.2023;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368689;0;31.12.2023;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368690;0;31.12.2023;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368691;0;31.12.2023;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368692;0;31.12.2023;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368695;0;31.12.2023;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368696;0;31.12.2023;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368820;0;31.12.2018;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368821;0;31.12.2018;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368822;0;31.12.2018;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368823;0;31.12.2018;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368824;0;31.12.2018;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368828;0;31.12.2018;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368829;0;31.12.2018;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368830;0;31.12.2018;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368831;0;31.12.2018;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368858;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368859;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368860;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368861;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368862;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368863;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368867;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368868;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368869;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368870;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368871;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368873;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368874;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368875;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368876;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368879;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368880;0;31.12.2021;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368885;0;31.12.2022;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368886;0;31.12.2022;;
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368979;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368980;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368984;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368985;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368986;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368988;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368989;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368990;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368991;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368992;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368994;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368995;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368996;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368997;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;01.01.2015;31.12.9999;Q 50368999;0;31.12.2026;E;50390422
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368479;0;31.12.2008;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368480;0;31.12.2008;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368481;0;31.12.2008;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368482;0;31.12.2008;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368663;0;31.12.2014;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368664;0;31.12.2014;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368665;0;31.12.2014;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368666;0;31.12.2014;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368795;0;31.12.2010;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368796;0;31.12.2010;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368797;0;31.12.2010;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368798;0;31.12.2010;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368812;0;31.12.2011;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368813;0;31.12.2011;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368814;0;31.12.2011;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368815;0;31.12.2011;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368817;0;31.12.2012;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368818;0;31.12.2012;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368837;0;31.12.2014;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368838;0;31.12.2014;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368839;0;31.12.2014;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368840;0;31.12.2014;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368841;0;31.12.2014;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368844;0;31.12.2012;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368845;0;31.12.2012;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368846;0;31.12.2012;;
10;P;82107066;1;A;32;1;;02.01.2015;02.01.2015;Q 50368847;0;31.12.2012;;
10;P;82107066;1;A;32;1;;03.01.2015;01.04.2019;Q 50368479;0;31.12.9999;;
10;P;82107066;1;A;32;1;;03.01.2015;01.04.2019;Q 50368480;0;31.12.9999;;
10;P;82107066;1;A;32;1;;03.01.2015;01.04.2019;Q 50368481;0;31.12.9999;;
10;P;82107066;1;A;32;1;;03.01.2015;01.04.2019;Q 50368482;0;31.12.9999;;
